budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
185000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",http://thedarkknight.warnerbros.com/dvdsite/,155,"[{""id"": 849, ""name"": ""dc comics""}, {""id"": 853, ""name"": ""crime fighter""}, {""id"": 1308, ""name"": ""secret identity""}, {""id"": 3151, ""name"": ""scarecrow""}, {""id"": 4426, ""name"": ""sadism""}, {""id"": 4630, ""name"": ""chaos""}, {""id"": 6969, ""name"": ""gotham city""}, {""id"": 7002, ""name"": ""vigilante""}, {""id"": 9537, ""name"": ""joker""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 10044, ""name"": ""tragic hero""}, {""id"": 10291, ""name"": ""organized crime""}, {""id"": 18023, ""name"": ""criminal mastermind""}, {""id"": 33518, ""name"": ""district attorney""}, {""id"": 156395, ""name"": ""imax""}, {""id"": 163074, ""name"": ""super villain""}, {""id"": 163455, ""name"": ""super powers""}, {""id"": 230775, ""name"": ""batman""}]",en,The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",187.322927,"[{""name"": ""DC Comics"", ""id"": 429}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""DC Entertainment"", ""id"": 9993}, {""name"": ""Syncopy"", ""id"": 9996}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-07-16,1004558444,152.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,Why So Serious?,The Dark Knight,8.2,12002
175000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}]",http://disney.go.com/disneypictures/up/,14160,"[{""id"": 965, ""name"": ""age difference""}, {""id"": 1291, ""name"": ""central and south america""}, {""id"": 9903, ""name"": ""balloon""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 175715, ""name"": ""floating in the air""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 221536, ""name"": ""exploring""}]",en,Up,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",92.201962,"[{""name"": ""Pixar Animation Studios"", ""id"": 3}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-05-13,735099082,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Up,7.7,6870
175000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.monstersvsaliens.com/,15512,"[{""id"": 9951, ""name"": ""alien""}, {""id"": 10891, ""name"": ""giant robot""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Monsters vs Aliens,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...",36.167578000000006,"[{""name"": ""DreamWorks Animation"", ""id"": 521}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-03-19,381509870,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"When aliens attack, monsters fight back.",Monsters vs Aliens,6.0,1423
140000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",http://www.ironmanmovie.com/,1726,"[{""id"": 539, ""name"": ""middle east""}, {""id"": 6163, ""name"": ""arms dealer""}, {""id"": 8613, ""name"": ""malibu""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 12555, ""name"": ""tony stark""}, {""id"": 173776, ""name"": ""iron man""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 180547, ""name"": ""marvel cinematic universe""}, {""id"": 208630, ""name"": ""counter terrorism""}, {""id"": 209756, ""name"": ""agent coulson""}]",en,Iron Man,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",120.725053,"[{""name"": ""Marvel Studios"", ""id"": 420}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-04-30,585174222,126.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fa"", ""name"": ""\u0641\u0627\u0631\u0633\u06cc""}, {""iso_639_1"": ""ur"", ""name"": ""\u0627\u0631\u062f\u0648""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}]",Released,Heroes aren't born. They're built.,Iron Man,7.4,8776
170000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",http://www.hugomovie.com/,44826,"[{""id"": 295, ""name"": ""library""}, {""id"": 1507, ""name"": ""clock""}, {""id"": 2793, ""name"": ""film director""}, {""id"": 2849, ""name"": ""key""}, {""id"": 4290, ""name"": ""toy""}, {""id"": 5202, ""name"": ""boy""}, {""id"": 9673, ""name"": ""love""}, {""id"": 13014, ""name"": ""orphan""}, {""id"": 14544, ""name"": ""robot""}, {""id"": 14545, ""name"": ""automaton""}, {""id"": 18028, ""name"": ""hiding""}, {""id"": 33490, ""name"": ""filmmaking""}, {""id"": 41372, ""name"": ""leg brace""}, {""id"": 156149, ""name"": ""doberman""}, {""id"": 209714, ""name"": ""3d""}]",en,Hugo,"Hugo is an orphan boy living in the walls of a train station in 1930s Paris. He learned to fix clocks and other gadgets from his father and uncle which he puts to use keeping the train station clocks running. The only thing that he has left that connects him to his dead father is an automaton (mechanical man) that doesn't work without a special key which Hugo needs to find to unlock the secret he believes it contains. On his adventures, he meets with a shopkeeper, George Melies, who works in the train station and his adventure-seeking god-daughter. Hugo finds that they have a surprising connection to his father and the automaton, and he discovers it unlocks some memories the old man has buried inside regarding his past.",32.319043,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Infinitum Nihil"", ""id"": 2691}, {""name"": ""GK Films"", ""id"": 3281}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2011-11-22,185770160,126.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One of the most legendary directors of our time takes you on an extraordinary adventure.,Hugo,7.0,2141
170000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 37, ""name"": ""Western""}]",,8487,"[{""id"": 10028, ""name"": ""steampunk""}, {""id"": 10988, ""name"": ""based on tv series""}, {""id"": 163671, ""name"": ""steam locomotive""}, {""id"": 171636, ""name"": ""drag""}]",en,Wild Wild West,Legless Southern inventor Dr. Arliss Loveless plans to rekindle the Civil War by assassinating President U.S. Grant. Only two men can stop him: gunfighter James West and master-of-disguise and inventor Artemus Gordon. The two must team up to thwart Loveless' plans.,40.748915000000004,"[{""name"": ""Todman, Simon, LeMasters Productions"", ""id"": 2507}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Peters Entertainment"", ""id"": 16774}, {""name"": ""Sonnenfeld Josephson Worldwide Entertainment"", ""id"": 57088}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-06-29,222104681,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,It's a whole new west.,Wild Wild West,5.1,1020
145000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",http://www.themummy.com/,1735,[],en,The Mummy: Tomb of the Dragon Emperor,"Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.",60.034162,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""China Film Co-Production Corporation"", ""id"": 2269}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Alphaville Films"", ""id"": 11462}, {""name"": ""Sommers Company, The"", ""id"": 19643}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-07-01,401128639,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""sa"", ""name"": """"}]",Released,A New Evil Awakens.,The Mummy: Tomb of the Dragon Emperor,5.2,1387
175000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.suicidesquad.com/,297761,"[{""id"": 849, ""name"": ""dc comics""}, {""id"": 1296, ""name"": ""shared universe""}, {""id"": 2095, ""name"": ""anti hero""}, {""id"": 3269, ""name"": ""secret mission""}, {""id"": 3289, ""name"": ""villain""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 194404, ""name"": ""supervillain""}, {""id"": 229266, ""name"": ""dc extended universe""}]",en,Suicide Squad,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",90.23791999999999,"[{""name"": ""DC Comics"", ""id"": 429}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Atlas Entertainment"", ""id"": 507}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""DC Entertainment"", ""id"": 9993}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-08-02,745000000,123.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Worst Heroes Ever,Suicide Squad,5.9,7458
175000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",http://www.evanalmighty.com/,2698,"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 1850, ""name"": ""daily life""}, {""id"": 2587, ""name"": ""married couple""}, {""id"": 3848, ""name"": ""support""}, {""id"": 5905, ""name"": ""father""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 6150, ""name"": ""faith""}, {""id"": 6603, ""name"": ""baustelle""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 18165, ""name"": ""animal""}, {""id"": 18330, ""name"": ""nature""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 210450, ""name"": ""noah's ark""}]",en,Evan Almighty,God contacts Congressman Evan Baxter and tells him to build an ark in preparation for a great flood.,27.082182,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Shady Acres Entertainment"", ""id"": 159}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Playtone"", ""id"": 4171}, {""name"": ""Relativity Media"", ""id"": 7295}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-06-09,173000000,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A comedy of biblical proportions,Evan Almighty,5.3,1151
178000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.edgeoftomorrowmovie.com/,137113,"[{""id"": 563, ""name"": ""deja vu""}, {""id"": 1521, ""name"": ""time warp""}, {""id"": 2062, ""name"": ""restart""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6091, ""name"": ""war""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 11109, ""name"": ""military officer""}, {""id"": 13065, ""name"": ""soldier""}, {""id"": 14909, ""name"": ""alien invasion""}, {""id"": 204318, ""name"": ""exoskeleton""}]",en,Edge of Tomorrow,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",79.456485,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Viz Media"", ""id"": 6687}, {""name"": ""Province of British Columbia Production Services Tax Credit"", ""id"": 12200}, {""name"": ""3 Arts Entertainment"", ""id"": 36390}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-05-27,370541256,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Live, Die, Repeat",Edge of Tomorrow,7.6,4858
175000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",,9804,"[{""id"": 270, ""name"": ""ocean""}, {""id"": 331, ""name"": ""tattoo""}, {""id"": 1852, ""name"": ""mutant""}, {""id"": 4237, ""name"": ""water""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 34161, ""name"": ""doomsday""}]",en,Waterworld,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland' – which is tattooed on Enola's back.",44.640291999999995,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Gordon Company"", ""id"": 1073}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Licht/Mueller Film Corporation"", ""id"": 6092}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-07-28,264218220,135.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Beyond the horizon lies the secret to a new beginning.,Waterworld,5.9,992
175000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.gijoemovie.com/,14869,"[{""id"": 949, ""name"": ""terrorist""}, {""id"": 1328, ""name"": ""secret""}, {""id"": 1562, ""name"": ""hostage""}, {""id"": 1576, ""name"": ""technology""}, {""id"": 3467, ""name"": ""warhead""}, {""id"": 6086, ""name"": ""government""}, {""id"": 8570, ""name"": ""president""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10563, ""name"": ""attack""}, {""id"": 14601, ""name"": ""explosion""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 155551, ""name"": ""lasers""}, {""id"": 156075, ""name"": ""evil""}, {""id"": 191574, ""name"": ""cobra""}]",en,G.I. Joe: The Rise of Cobra,"From the Egyptian desert to deep below the polar ice caps, the elite G.I. JOE team uses the latest in next-generation spy and military equipment to fight the corrupt arms dealer Destro and the growing threat of the mysterious Cobra organization to prevent them from plunging the world into chaos.",32.852443,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Di Bonaventura Pictures"", ""id"": 435}, {""name"": ""Hasbro"", ""id"": 2598}, {""name"": ""Kontsept Film Company"", ""id"": 76067}]","[{""iso_3166_1"": ""CZ"", ""name"": ""Czech Republic""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-08-04,302469017,118.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""gd"", ""name"": """"}]",Released,"When all else fails, they don't.",G.I. Joe: The Rise of Cobra,5.6,1962
175000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",http://movies.disney.com/inside-out,150540,"[{""id"": 1566, ""name"": ""dream""}, {""id"": 6513, ""name"": ""cartoon""}, {""id"": 7942, ""name"": ""imaginary friend""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 18035, ""name"": ""family""}, {""id"": 18253, ""name"": ""moving""}, {""id"": 161155, ""name"": ""kids""}, {""id"": 163227, ""name"": ""unicorn""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 209714, ""name"": ""3d""}, {""id"": 211269, ""name"": ""emotions""}]",en,Inside Out,"Growing up can be a bumpy road, and it's no exception for Riley, who is uprooted from her Midwest life when her father starts a new job in San Francisco. Like all of us, Riley is guided by her emotions - Joy, Fear, Anger, Disgust and Sadness. The emotions live in Headquarters, the control center inside Riley's mind, where they help advise her through everyday life. As Riley and her emotions struggle to adjust to a new life in San Francisco, turmoil ensues in Headquarters. Although Joy, Riley's main and most important emotion, tries to keep things positive, the emotions conflict on how best to navigate a new city, house and school.",128.65596399999998,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-06-09,857611174,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Meet the little voices inside your head.,Inside Out,8.0,6560
175000000,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}]",http://movies.disney.com/the-jungle-book-2016,278927,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1585, ""name"": ""snake""}, {""id"": 1994, ""name"": ""wolf""}, {""id"": 2857, ""name"": ""elephant""}, {""id"": 4809, ""name"": ""tiger""}, {""id"": 5650, ""name"": ""feral child""}, {""id"": 8775, ""name"": ""panther""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 10468, ""name"": ""bear""}, {""id"": 10787, ""name"": ""jungle""}, {""id"": 11477, ""name"": ""talking animal""}, {""id"": 13014, ""name"": ""orphan""}, {""id"": 18165, ""name"": ""animal""}, {""id"": 167625, ""name"": ""talking to animals""}]",en,The Jungle Book,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther, Bagheera, and free spirited bear, Baloo.",94.19931600000001,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Studios Motion Pictures"", ""id"": 3036}, {""name"": ""Fairview Entertainment"", ""id"": 7297}, {""name"": ""Moving Picture Company (MPC)"", ""id"": 20478}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-04-07,966550600,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,The Jungle Book,6.7,2892
200000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.ironmanmovie.com/,10138,"[{""id"": 8613, ""name"": ""malibu""}, {""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9715, ""name"": ""superhero""}, {""id"": 9717, ""name"": ""based on comic book""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 180547, ""name"": ""marvel cinematic universe""}]",en,Iron Man 2,"With the world now aware of his dual life as the armored superhero Iron Man, billionaire inventor Tony Stark faces pressure from the government, the press and the public to share his technology with the military. Unwilling to let go of his invention, Stark, with Pepper Potts and James 'Rhodey' Rhodes at his side, must forge new alliances – and confront powerful enemies.",77.30019399999999,"[{""name"": ""Marvel Studios"", ""id"": 420}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-04-28,623933331,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,"It's not the armor that makes the hero, but the man inside.",Iron Man 2,6.6,6849
170000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}]",http://www.snowwhiteandthehuntsman.com/,58595,"[{""id"": 2011, ""name"": ""queen""}, {""id"": 2343, ""name"": ""magic""}, {""id"": 3205, ""name"": ""fairy tale""}, {""id"": 4978, ""name"": ""immortality""}, {""id"": 5774, ""name"": ""forest""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 15184, ""name"": ""woman""}, {""id"": 161302, ""name"": ""eternal youth""}, {""id"": 169341, ""name"": ""snow white""}, {""id"": 169343, ""name"": ""evil queen""}, {""id"": 173003, ""name"": ""evil stepmother""}, {""id"": 181976, ""name"": ""imprisoned""}, {""id"": 199814, ""name"": ""sorceress""}]",en,Snow White and the Huntsman,"After the Evil Queen marries the King, she performs a violent coup in which the King is murdered and his daughter, Snow White, is taken captive. Almost a decade later, a grown Snow White is still in the clutches of the Queen. In order to obtain immortality, The Evil Queen needs the heart of Snow White. After Snow escapes the castle, the Queen sends the Huntsman to find her in the Dark Forest.",77.178973,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Roth Films"", ""id"": 16314}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-05-30,396600000,127.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Fairytale is Over,Snow White and the Huntsman,5.8,3118
180000000,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10749, ""name"": ""Romance""}]",http://movies.disney.com/maleficent,102651,"[{""id"": 3205, ""name"": ""fairy tale""}, {""id"": 3289, ""name"": ""villain""}, {""id"": 7430, ""name"": ""sleeping beauty""}, {""id"": 177895, ""name"": ""dark fantasy""}, {""id"": 179411, ""name"": ""based on fairy tale""}, {""id"": 186846, ""name"": ""adaptation""}, {""id"": 186847, ""name"": ""retelling""}, {""id"": 186849, ""name"": ""literary adaptation""}, {""id"": 209714, ""name"": ""3d""}]",en,Maleficent,"The untold story of Disney's most iconic villain from the 1959 classic 'Sleeping Beauty'. A beautiful, pure-hearted young woman, Maleficent has an idyllic life growing up in a peaceable forest kingdom, until one day when an invading army threatens the harmony of the land.  Maleficent rises to be the land's fiercest protector, but she ultimately suffers a ruthless betrayal – an act that begins to turn her heart into stone. Bent on revenge, Maleficent faces an epic battle with the invading King's successor and, as a result, places a curse upon his newborn infant Aurora. As the child grows, Maleficent realizes that Aurora holds the key to peace in the kingdom - and to Maleficent's true happiness as well.",110.62064699999999,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Studios Motion Pictures"", ""id"": 3036}, {""name"": ""Roth Films"", ""id"": 16314}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-05-28,758539785,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Don't believe the fairy tale.,Maleficent,7.0,4496
170000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.dawnofapes.com/,119450,"[{""id"": 3077, ""name"": ""leader""}, {""id"": 4090, ""name"": ""colony""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 5774, ""name"": ""forest""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9720, ""name"": ""woods""}, {""id"": 14759, ""name"": ""ape""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 15149, ""name"": ""monkey""}, {""id"": 158025, ""name"": ""medical research""}, {""id"": 158130, ""name"": ""animal attack""}, {""id"": 188959, ""name"": ""plague""}, {""id"": 209714, ""name"": ""3d""}]",en,Dawn of the Planet of the Apes,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",243.79174300000003,"[{""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Chernin Entertainment"", ""id"": 7076}, {""name"": ""TSG Entertainment"", ""id"": 22213}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-06-26,710644566,130.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One last chance for peace.,Dawn of the Planet of the Apes,7.3,4410
27000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10749, ""name"": ""Romance""}]",,79698,[],en,The Lovers,"The Lovers is an epic romance time travel adventure film. Helmed by Roland Joffé from a story by Ajey Jhankar, the film is a sweeping tale of an impossible love set against the backdrop of the first Anglo-Maratha war across two time periods and continents and centred around four characters — a British officer in 18th century colonial India, the Indian woman he falls deeply in love with, an American present-day marine biologist and his wife.",2.418535,"[{""name"": ""Corsan"", ""id"": 7299}, {""name"": ""Bliss Media"", ""id"": 8186}, {""name"": ""Limelight International Media Entertainment"", ""id"": 8187}, {""name"": ""Neelmudra Entertainment"", ""id"": 8188}, {""name"": ""Aristos Films"", ""id"": 76098}, {""name"": ""Singularity Productions"", ""id"": 76099}, {""name"": ""Wildkite"", ""id"": 76100}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""IN"", ""name"": ""India""}]",2015-02-13,0,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Love is longer than life.,The Lovers,4.8,34
